user_id,text,timestamp,likes,replies
@bocchichan7381,"Tal vez me vengan un monton de Jaras... Pero lo que dice JARA de los demas candidatos es justamente lo que ella es.

""El ladrón juzga por su condición""
""Cuando Jara habla de X, habla mas de Jara que de X""",2025-11-11T23:43:41Z,1,0
@R4diestesi4,Kaiser defendiendo Punta peuco 😂,2025-11-11T23:39:45Z,1,0
@indyvillava,"El debate con periodistas haciendo preguntas específicas a cada candidato NO es válido. Onetto felicitando a Harold  por su honestidad cuando lo pillaron en la mentira. Matamala preguntando por aborto en serio eso es importante?? Y de educación nada, de corrupción nada,  y así etc etc etc. El mejor de los periodistas Astorga",2025-11-11T23:38:16Z,0,0
@bocchichan7381,"1:02:26 recien inicia El debate!!! Una hora weon!
1:04:14 seguridad -ministros
1:26:16 replica...
1:32:11 Politicas sociales: jubilación
1:46:07 despenalizar el aborto
1:53:42 replica
2:07:47 preguntas y respuestas cortas
2:32:10 economía y gobernalidad -medidas para bajar las cuentas de la luz
2:57:00 gobernalidad
3:00:00 derechos humanos

Y .. me perdi",2025-11-11T23:19:16Z,98,2
@Maria-rk1rc,"Leo los comentarios del debate de los candidatos a presidente  y sigo pensando que no me gusta ninguno .
Ni Káiser ni Jara, los extremos dan miedo 😮.",2025-11-11T23:15:01Z,2,0
@isabelsepulveda8520,Este debate fué de Kaiser y Franco por lejos.....,2025-11-11T23:14:24Z,11,2
@Leclau1000,"VOTA MERLUZO, VOTA JARA",2025-11-11T22:39:04Z,1,0
@VictorMoro-pt3vv,"Kaiser Presidente 🇨🇱 

Cierre de campaña el 12/11/25 en Metro El Salvador. Inicia a las 18:00 hrs y se extenderá un par de horas. Hagan presencia y asistan al cierre. Miércoles, saliendo de la pega, directo al cierre de campaña de Johannes Kaiser.",2025-11-11T22:38:19Z,4,0
@carlaapablaza8256,EL CLUB DE LA COMEDIA 😅😅😅,2025-11-11T22:22:56Z,0,0
@carlaapablaza8256,Que me reí con Evelin mattey jajajajjajaj este país se va. A la cresta jajajjaja😅😅😅😅,2025-11-11T22:15:36Z,13,0
@Alexin4x,go go Kaiser ! 🗳️🎉 🇨🇱,2025-11-11T22:12:48Z,12,1
@escritosdeviajes,"Parisi presidente!! El más preparado, doctor en finanzas y con experiencia internacional.",2025-11-11T22:07:44Z,1,0
@backoftheclassroom777,"Si Chile no madura a su realidad inmediata seguira siendo enterrada gracias a la mentalidad zurda y a los pocos huevos de los de derecha. Despues de lo presentado, pareciera que el mal menor es su candidato Kast.",2025-11-11T21:57:41Z,0,3
@Nicolas-zp8zs,El descaro de Jara de decir que Kast no responde las preguntas cuando toda pregunta en el debate cruzado no respondió ninguna jajaja,2025-11-11T21:41:09Z,18,0
@9yusita,Hubiera sido genial que abordaran el tema de las denuncias falsas que utilizan algunas mujeres para alejar a los padres de sus hijos...una realidad silenciosa que nadie sabe hasta le toca vivirlo y que esta descontrolado,2025-11-11T21:34:03Z,0,0
@ashe92loleroysniper29,Artes sabe,2025-11-11T21:26:38Z,0,0
@ThePhaanxshoo,"Jajajaj no pueden decir danke shon ps wn, si por jugada politica fue ese gesto, ambos salieron perdiendo al decir eso",2025-11-11T21:09:33Z,0,0
@MauricioOrtiz-h5p,4K...PRESUDENTE,2025-11-11T21:02:59Z,8,0
@mikealfa1000,"Por lejos, pero por lejos la matthei es la más preparada en muchos aspectos.",2025-11-11T21:01:56Z,1,0
@laurarosatahachavez5180,Los demás hablan  pura idioteces 😏🤔,2025-11-11T21:00:43Z,0,0
@Montecristo21,"2:48:00 Chile invierte 0.2% del PIB en ciencia?! Con razón está estancado en desarrollo. Es el desarrollo científico el que crea y estimula nuevos mercados. Acá en Suecia, se invierte el 3.6%.",2025-11-11T20:58:04Z,0,2
@laurarosatahachavez5180,El candidato a presidente que está más centrado es KAISER 👍👏👏👏,2025-11-11T20:54:42Z,5,2
@Ibukiowoo,venceremos compañero presidente,2025-11-11T20:49:08Z,0,0
@estebanvicencio893,El unico que vale la pena kaiser,2025-11-11T20:48:37Z,2,0
@Nicolaz_Ak47,Parisi 😊,2025-11-11T20:40:36Z,0,0
@disenoscabezadepalo,Utaaaa que dan reclames !!’nnn,2025-11-11T20:38:16Z,0,0
@claudioxbt,Vamos con  todo KAST !!!!!!!,2025-11-11T20:32:05Z,1,0
@TonyBird-w3n,Vamos chilenos......es ahora el cambio que Chile necesita.........vamos todos juntos que podemos.........💯🇨🇱 KAISER PRESIDENTE 💯🇨🇱,2025-11-11T20:29:03Z,0,0
@paulahenriquez9301,"el cuero de los periodistas para soportar tanto weon, un aplauso para los periodistas",2025-11-11T20:11:45Z,0,0
@eliezercharnock1785,Oie Mande Al Viejo Artes Con Una Pension Buena Para La Casa Nose Que Habla Este Loco Jajajjajaj Yo Creo Que El Tampoco Si Jajajajjaj,2025-11-11T20:11:02Z,0,1
@davidgavia838,Parisi es el único que habla con base y entrega números!!! Más estudio tengo yo que káiser como Chile no se da cuenta que jara káiser pueden ser más preparado de parisi!!! Manden a estudiar al káiser primero chile despierta!!!,2025-11-11T20:08:42Z,3,0
@eliezercharnock1785,Jajajaajajja Jara Hablando Dd Corrupcion 😂😂😂😂 Es Un Chiste Loco Jjajajajajjajajajja Me Aprete La Guata Con Esta Lacra Jajajajajjaja,2025-11-11T20:06:55Z,10,0
@FernandaSánchezM,"Que miedo las caras que hace Kaiser, es terrorífico",2025-11-11T20:05:04Z,3,0
@vlamiralexismunozpavlov3059,"Artes ni siquiera se autoreconoce como de extrema izquierda, sera la edad??",2025-11-11T20:02:41Z,0,1
@hikari8858,.Johannes Kaiser es el único que puede recuperar Chile.  Los otros son lo mismo de antes.,2025-11-11T20:00:16Z,9,0
@claudiasanchez9388,"Kast se hizo el Larry con todas las respuestas. Kaiser claro y congruente en sus respuestas. Meo, Artes y Harold perdida de tiempo invitarlos a debates.",2025-11-11T19:49:31Z,1,1
@cata-lu,"es una vergüenza el nivel de candidatos que tenemos, lo único que les interesa es atacarse entre ellos o velar por sus propios intereses/partido, ninguno tiene propuestas sólidas para los problemas que tenemos los chilenos, la mayoría sólo queremos mayor seguridad y que saquen a los millones de ilegales que son 0 aporte al país",2025-11-11T19:46:44Z,0,1
@sebitanotaloko5920,Jsjsj Kaiser le detienen el minutero más arreglado Parisi presidente 🎉🎉,2025-11-11T19:46:33Z,0,0
@Luxdominicom,KAST KAST KAST!!! 🎉🎉🎉,2025-11-11T19:41:46Z,2,0
@TheTomasleon,27:00 para ahorrar tiempo,2025-11-11T19:24:47Z,0,1
@DigiTECretro,1:16:18  🤣🤣🤣 aqui es buena la comedia veanlo.,2025-11-11T19:23:49Z,2,0
@Lorca38Palski,1:07:40 el tiempo no corre con Kast. Recién empezaba el debate y ya las reglas no se cumplen,2025-11-11T19:11:08Z,9,0
@lilbvnn7,Como ven a parisi lo sensuran siempre franco sera el presidente de chile y la sorpresa de michos 🇨🇱,2025-11-11T19:05:40Z,2,0
@lilbvnn7,Notable franco Parisi 🇨🇱🛸,2025-11-11T18:46:06Z,8,0
@eflteacherayala,Qué increíble el tono de la candidata. Mucha ira contenida en su tono y gestos faciales (1:30:04). ¿Hasta cuándo con la falacia del secreto bancario? ¿Se quieren meter a las cuentas de todos? (como quedó al descubierto por el exdirector de SII). Si el secreto se levanta fácil y rápidamente con una orden cuando sea necesario. Ya basta con las mentiras descaradas frente a todo un país. Por otro lado...¿Ministerio de seguridad o Vocería de la inseguridad? No ha servido para nada más que ingresar a apitutados con sueldos estratosféricos.,2025-11-11T18:37:09Z,2,1
@mieralecandiamonje6409,A Jara le tengo más miedo que al viejito de Artés,2025-11-11T18:33:38Z,1,1
@felipecastro3588,"Puras preguntas weonas, trabajo periodístico pésimo.",2025-11-11T18:27:00Z,13,0
@Sophia-jr,"Por algo es Jara🌟🎖️🇨🇱🌟 PRESIDENTA Por, Para y Del Pueblo en plan Proyecto País. Unidad, Humanismo, Regionalismo e Inteligencia Colectiva cómo demostró con Política de los Acuerdos. Desarrollo Social, Equidad ante la Desigualdad del modelo actual, y porsupuesto continuar la senda a un Chile forrado en Riqueza Natural y Humana, que no es sólo Tecnócratas o expertos ideales, es el talento y entrega en el Agente de Cambio, Muchos servidores públicos y anónimos cómo los que nos atienden hoy en Red y los que Muy Bien Seguro Representará 🇨🇱🌟",2025-11-11T18:11:34Z,1,2
@mariacaroanticoy4331,"Para los que no saben, en el gobierno de Bachellet cerraron mas de 500 colegios particulares  subvencionados  por cualquier motivo, a nivel pais, dejando un mínimo de 4 personas cesantes por colegio. Profesores, manipuladoras, auxiliares, choferes, entre otros; y durante este gobierno se ha reducido la contratación en el área municipal, y los liceos con suvbención, los pocos que quedan no tienen cupos para absorber la enorme cantidad de profesores de educación básica con experiencia que ha quedado sin trabajo, al que se agrega el grupo de nuevos titulados que salen de las universidades. En consecuencia, muchos profesores deben trabajar incluso en áreas de aseo por desesperación laboral.",2025-11-11T17:58:54Z,0,0
@ViruGrifo,"El video del Meganoticias no tiene publicidad, de 5 horas queda en 3",2025-11-11T17:53:09Z,6,1
@david_veloz__,KAISER PRESIDENTE DE CHILE 🇨🇱,2025-11-11T17:34:07Z,15,0
@ytconference4332,"1:39:27 Increíble que esa señora Jara, este proponiendo lo mismo que propuso Petro aquí en Colombia.

 Spoiler: No cumplirá y buscará la manera de robarse la plata con vacíos legales.",2025-11-11T17:18:39Z,6,4
@andressaez4558,"3:39:46 
Mi candidato eso si es saber no hay nada mejor que meter la presa",2025-11-11T17:14:34Z,0,0
@IsidoraPrieto-gi1ps,KAISER KAISER ACDC AHÍ vamos,2025-11-11T17:09:55Z,9,0
@MilotobarOlivaresAlfredo,Kaiser presidente el bukele,2025-11-11T17:08:39Z,10,0
@Dieselgrungeman,DEVUELVAN LAS PLATAS!!!☠️☠️☠️☠️,2025-11-11T17:08:33Z,0,0
@danielceledonf,Me sorprendió para bien Franco Parisi,2025-11-11T17:02:22Z,27,0
@pequenaisidora675,Harol no tenía ni un brillo,2025-11-11T17:00:41Z,0,0
@cristianllanten7356,Parisi lejos el mejor,2025-11-11T16:53:36Z,4,0
@elbarsinson3501,"Vota 5, vota Kast 🇨🇱",2025-11-11T16:52:55Z,5,1
@ihamnavarrete6044,Mathei,2025-11-11T16:52:29Z,1,0
@Entucara3636,Parisi presidente,2025-11-11T16:51:17Z,0,0
@anirabiskupsky8621,"Nooo. Me Cargan estos  periodistas, alterados, gritones,irritantes, mal educados, todos por igual unos indeseables",2025-11-11T16:50:48Z,6,0
@Dieselgrungeman,"1:39:28 la de mimbre le tira un estropajo a kast, y 01:40:01 recoge el estropajo, sube a la mimbrera en el escobillon y la manda a cuba😂😂😂😂... disfruté el momento aunque kast no sea mi candidato🤣🤣🤣🤣😎👌",2025-11-11T16:48:40Z,0,0
@Maanroma,1:04:00 y se saltan toda la challa,2025-11-11T16:44:22Z,4,0
@_richi,01:02:24 empieza para no mamarse el spam,2025-11-11T16:42:23Z,1,0
@wllmbrrt60,1:53:00 🤣,2025-11-11T16:40:44Z,0,0
@ydaliahaydeechoquehuaytaqu9568,😂,2025-11-11T16:39:41Z,0,0
@rodrigomarin6137,EXTREMA DE IZQUIERDA: Artes .......EXTREMA DERECHA: Kaiser. Los extremos no son buenos para ningún pais.................,2025-11-11T16:29:48Z,11,3
@user-wb7yb5lc5x,Parisi es el hombre.! Los demás lo mismo de siempre,2025-11-11T16:29:27Z,0,0
@danielgrandoncuevas8717,lo bueno es que Neo se va levantar temprano a las 5:30 de la mañana todos los días de lunes a viernes. ¡Payaso! 🤡,2025-11-11T16:26:02Z,0,1
@luchin7y20,51:54 todavía hay gente viendo tele ??? 👴🏻📺,2025-11-11T16:23:37Z,1,0
@marianefontechen3794,"KAST  ES LA MEJOR OPCION
LOS DEMAS RECUERDEN NOS OFRESIERON LA LUNA Y EL SOL
KAST PRESIDENTE DE CHILE 🇨🇱",2025-11-11T16:22:28Z,4,1
@yannetchamorrojaramillo9953,"Porque Kkast no responde lo que se le pregunta, que fastidio este tipo, me astea",2025-11-11T16:21:52Z,0,0
@bakemonodelapbk,2:30:56 FIN 3RA PAUSA COMERCIAL,2025-11-11T16:20:08Z,0,0
@danielpinto5714,chantisi,2025-11-11T16:17:39Z,1,0
@scarlet2690,"""izquierda foba"" 😂 el profe artes hdhsjsj",2025-11-11T16:11:13Z,10,0
@pablogb_05,Increible ver que la mayoria fue a hablar mal de los demas y no a proponer tranquilamente sus propuestas,2025-11-11T16:07:17Z,134,3
@ydaliahaydeechoquehuaytaqu9568,Káiser quiere que EEUU invada,2025-11-11T16:06:11Z,0,0
@anamedina6057,KAISER 🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇪🇦🇪🇦🇪🇦,2025-11-11T16:05:16Z,6,0
@LilianaCatalan-ot2bc,Kaiser señores jara de financiada por boric el que dejó nuestro país en ruinas,2025-11-11T16:04:59Z,12,5
@agrohogar620,¿Por qué nadie le recuerda a la izquierda que Allende tb es del pasado? 😅,2025-11-11T16:04:49Z,1,0
@agrohogar620,"ministerio de economia con agricultura???? como agrónoma estoy impactada.
No me gusta Kaiser",2025-11-11T16:01:13Z,1,0
@alvaroperez7645,La Rosa de Guatalupe....XD,2025-11-11T15:59:53Z,0,0
@tomaslifona3713,aguante milei,2025-11-11T15:57:32Z,0,0
@bettyacevedo825,"Meo, lo único que hace es desestabilizar el debate, sólo provoca, ironiza.",2025-11-11T15:45:06Z,12,0
@ceciliavalenzuela6970,Rasca y desadecuado el chistecito de Maine Nichols. No es el espacio. No está en un asado. Se nota que tiene a flor de labio ese doblesentido al punto de desubicarse.,2025-11-11T15:44:13Z,6,0
@bakemonodelapbk,2:06:34 FIN SEGUNDA PAUSA COMERCIAL,2025-11-11T15:43:40Z,0,0
@JavieraValentinaHerreraAzolas,No te soporto Soledad Onetto,2025-11-11T15:40:40Z,6,2
@fsramirezj,Viendo el debate en x0.5 me hace sentir en un asado con mis tíos curaos.,2025-11-11T15:38:38Z,402,5
@pablotapiainsectron10,"Artes la asamblea constituyente no es como la explicás, el poder constituyente recae en el pueblo y ellos nominan los representantes.",2025-11-11T15:38:31Z,0,0
@luisarturovidalquilodran5699,"La cara dura que tiene la derecha no se compara con nada, ellos preocupado por la salud, la educación pública, si ellos mismos hicieron de éstos, un negocio y un privilegio. Hablan de un sueldo mínimo más elevado, si fue Evelyn matthei la que dijo una vez, que subir el sueldo mínimo más de 7500 pesos, era una irresponsabilidad. Vean como han votado en cada proyecto de ley que veneficia a la gente  y verán sus verdaderos rostros",2025-11-11T15:33:00Z,5,1
@ceciliavalenzuela6970,La alta tolencia a la delincuencia sociópata extrema que hoy hay es misógena total.,2025-11-11T15:27:38Z,5,0
@bettyacevedo825,"La voz de Jara, dulce y amorosa, muy estratégica. Vi videos de ella gritando contra los ""pacos"",no es la misma persona, cambió hasta su imagen bacheletizada.",2025-11-11T15:26:52Z,58,5
@marcojorquerariveros6852,BRUTAL!!!!! JAMONES KAISER PRESIDENTE!!!!,2025-11-11T15:25:26Z,12,0
@ceciliavalenzuela6970,"Daniel Matamala, los 12 mil para ahorrar hoy se van en impuestos por existir. Dejan de cobrarme por todo (para mantener zánganos y cumplir sueños clasistas de los inventados del gobierno), y feliz ahorro!",2025-11-11T15:24:09Z,1,0
@natalieveasalcaman8705,Que fuerte que quieran legalizar el aborto hasta las 14 semanas considerando que en esa fecha se detecta el sindrome de down,2025-11-11T15:23:13Z,0,2
@ceciliavalenzuela6970,"Y mientras queda con toda su vida financiera resuelta de manera vitalicia, Boric con todo el tiempo del mundo para filosofar y volver a la carga, más ideologizado, en versión punto cero. Y a este país, se le olvidará, una vez más, el contexto de los hechos, como bien reconoce Artés cuando le conviene.",2025-11-11T15:21:58Z,0,0
@AudiosEspirituales,03:55:49 Dolo de caballerosidad🎉,2025-11-11T15:21:39Z,2,1
@carmeloklause8532,Kaiser presidente.,2025-11-11T15:16:13Z,4,0
@Matikaly,Es el debate o las noticias..,2025-11-11T15:12:17Z,0,0
@jesseniapedamonte606,Parisi presidente,2025-11-11T15:06:47Z,0,0
@alexanderreyes7765,"CHV TV. Deberían haber sido más profesionales. Y haber mostrado todas las reacciones posteriores de todos los candidatos. Ya que a los periodistas los podemos escuchar después. Y no me  interesan mucho sus opiniones... pero si, la de  los candidatos... 
Son Problemas de Dirección  ideológica de los canales de TV. Me molesta mucho eso..... es una censura a la libertad.",2025-11-11T15:06:12Z,5,0
@agrohogar620,jajajajaajaja Jara dice que Kast desvía el tema y ella tampoco respondio  jajaajajaja,2025-11-11T15:05:36Z,10,0
@JorgeeduardoVidal,que terrible es escuchar a esta gente culpandose que este y que este otro pero no presentan y defienden sus posturas y su programa de gobierno,2025-11-11T15:02:42Z,1,0
@damianariascloud,Tienen que tener mucha cara para poner comerciales encima de algo que ya tiene comerciales,2025-11-11T14:54:59Z,0,0
@Dieselgrungeman,1:28:05 fuerte y claro 4K🌟🇨🇱😎👌,2025-11-11T14:54:51Z,3,0
@angelaibarra5505,"Tremenda Jara 💜💜
Muy clara en sus respuestas y poniendo en su lugar a la derecha.

Mayne-Nicholls, muy respetable 🙏🙏",2025-11-11T14:53:44Z,4,0
@gracielareyes9162,"NULO AL CONGRESO NULO PARA LIS Q GOBERNARON CHILE DESDE EL CONGRESO EN ACUERDOS CIN ESTE GOBIERNO COMUNISTA Y LIGRARIN LA DSTRUCCION DE CHILE , FUERA SIN.  DINERO, SIN PODER , NULO VA LUMPIANDO NUESTRA PATRIA.",2025-11-11T14:51:15Z,0,0
@Walterioo-ACSI,"La 1zquierda quiere seguir destruyendo el país por 4 años más.

Es su único sueño , su único anhelo.",2025-11-11T14:46:19Z,1,0
@Walterioo-ACSI,La 1zquierda quiere seguir destruyendo el país con Jara.,2025-11-11T14:43:45Z,1,0
@sabrinamedinacanales9126,No creo nada a Jara y Kast.,2025-11-11T14:39:17Z,0,0
@ydaliahaydeechoquehuaytaqu9568,La derecha no quiere subir el sueldo,2025-11-11T14:38:55Z,0,1
@sabrinamedinacanales9126,Al profesor lo invitan por cortesía.,2025-11-11T14:38:46Z,3,0
@OctavianoLuxor,Kaiser 👍,2025-11-11T14:36:20Z,11,0
@cristinaelgueda6067,"Julia vial lo hace pésimo, interrumpe y no deja hablar",2025-11-11T14:33:57Z,3,0
@Walterioo-ACSI,"El Baño de sangre de B0rich en el 2025 , la Jara lo quiere triplicar.",2025-11-11T14:33:37Z,0,0
@ydaliahaydeechoquehuaytaqu9568,La derecha no quiere bajar la luz 😮,2025-11-11T14:30:19Z,5,1
@bakemonodelapbk,1:02:13  FIN PRIMERA PAUSA COMERCIAL,2025-11-11T14:29:22Z,0,0
@milthonoyarzunnahuelhual3786,"No hay cosas que paradas duren mucho tiempo 😮, Grande Harold! Te queremos en el PDG",2025-11-11T14:21:52Z,0,0
@Walterioo-ACSI,"Vota Jara y serás cómplice del hundimiento final de este país 🫵

Es la continuidad del mal gobierno de Merluzzo 🫵",2025-11-11T14:19:21Z,11,2
@ydaliahaydeechoquehuaytaqu9568,La salud está por los suelos,2025-11-11T14:18:29Z,0,0
@Walterioo-ACSI,"La Jara es C-MUNISTA ,  lo quiere tapar pero le sale pésimo , igual que los debates , ES C-MUNISTA ABSOLUTA .

Y siempre lo será .",2025-11-11T14:18:19Z,2,0
@bakemonodelapbk,51:54 parece ke x ahi va empezar pa k no te comas tanto comercial,2025-11-11T14:16:05Z,1,0
@NOCANAL13NOMEGANOCNN,🎯❤️ JARA 👍 VOTA 2 💋 JARA TIENE 2 TÍTULOS UNIVERSITARIOS 🥇🥇 ES ABOGADA 💋 Y ES INGENIERA EN ADMINISTRACIÓN PUBLICA ❤️ JARA 👍 VOTA 2 💋 TE ASEGURA BUENA PGU ❤️ JARA TE ASEGURA BUEN SUELDO DE 750 MIL PESOS ❤️ JARA TE DA MÁS POLICIAS 💪❤️,2025-11-11T14:12:50Z,1,4
@mauricioarevalo3511,JARA + OMINAMI,2025-11-11T14:12:35Z,0,1
@claudiomartino4969,SE NECESITA UN PRESIDENTE  SIN MANOS PARA QUE NO ROBE,2025-11-11T14:08:38Z,10,1
@javierabraham2635,"Jajajajaajajaja ya cortaron a Kaiser por que no les conviene están con churrete,quieren dejar mal a Kaiser y les da de su medicina y cortan la entrevista son unos payasos Kaiser en primera vuelta nomás y se acaba la fiesta del lucro con la prensa,low políticos",2025-11-11T14:08:34Z,1,1
@diegoalexanderarriagada8294,El circo en su mayor esplendor,2025-11-11T14:03:43Z,1,1
@niicolasmunoztapia4499,#1,2025-11-11T14:03:28Z,1,0
@Erwinharold,"Kaiser 🇨🇱, XD esta llenoooooo de anucioossss",2025-11-11T13:59:26Z,9,1
@ydaliahaydeechoquehuaytaqu9568,Káiser nos odia sólo  habla de Chilenos 😂 y eso que mi esposo es Chileno,2025-11-11T13:58:11Z,0,0
@luisparedes7574,Franco di lo tuyo: con Parisi presidente y el PDG en el parlamento,2025-11-11T13:56:41Z,174,5
@ydaliahaydeechoquehuaytaqu9568,La derecha se niega a todas las leyes que da la Izquierda porque no le conviene ahora dicen y dicen,2025-11-11T13:53:13Z,1,1
@Walterioo-ACSI,"La 1zquierda ni siquiera debería presentarse a las elecciones después de haber destrozado este país.

Pero no conocen la vergüenza.",2025-11-11T13:51:51Z,2,0
@camilafernanda5384,Grande parisi ❤ el mejor como siempre,2025-11-11T13:51:26Z,4,1
@jeannettemachuca8259,Parisi miente .,2025-11-11T13:49:47Z,1,2
@jonaj.h8345,"Y como dice la abuela, nuestro pais se va a ir a la cresta",2025-11-11T13:47:56Z,1,0
@vlamiralexismunozpavlov3059,"Me gusto Este apodo para Matthei:
La donde esta el piloto",2025-11-11T13:46:34Z,5,1
@cesarsax7,"Alegan respecto del estallido social y fue algo promovido y financiado por el actual gobierno, que obviamente se volera a repetir con un gobierno de defecha.",2025-11-11T13:44:04Z,3,1
@FelipeVallejosINC,Parisi presidente,2025-11-11T13:40:31Z,4,0
@allofme2753,"-José Antonio Kast, ¿qué hora es?. 
-Kast: Este gobierno nos ha limitado de ver la hora, Gabriel Boric, nunca usó reloj ni corbata. (Qué desastre esta candidatura de Kast)",2025-11-11T13:37:34Z,248,2
@josebarrientos777,Que chanta es meo,2025-11-11T13:36:00Z,3,0
@usuari015-r7n,Que lindo sería Chile sin estos pseudos postulantes comunistas...,2025-11-11T13:35:35Z,0,0
@joseyanez1830,Que bajo el nivel. Otra vez elegir por el mal menor.,2025-11-11T13:33:02Z,5,0
@claudia3583,Nooo si Matthei es la mas central😂😂😂jajaj danke schon,2025-11-11T13:31:53Z,4,0
@arielinzulza2584,"Nadie quiere bajarse los sueldos jejeje solo Parisi.... Estos quieren el poder para ellos, para ganar ellos, y quedan calladitos estos interesados.",2025-11-11T13:27:56Z,3,0
@mariocatalan2202,JAJAJA JUEZA VIVANCO VENDE LOS FALLOS  JAJAJA TODO ERA VERDAD JEJE,2025-11-11T13:23:56Z,0,0
@cristhianmoraga8298,Káiser lejos el mejor en el debate,2025-11-11T13:22:42Z,2,0
@carlipeotero2355,"Joh eres  el único líder en el debate , vamos Kaiser !!!  Tanta falta que nos hace uno  en Chile",2025-11-11T13:18:41Z,1,0
@LuisValenzuelaCorelab,El MEO de Morande dice mas que el original,2025-11-11T13:17:02Z,1,0
@gonzaloavs,JARA PRESIDENTA! ❤️🇨🇱,2025-11-11T13:14:35Z,5,0
@Tami23-l8t,Jara ahora queriéndose despegar de Boric....,2025-11-11T13:12:05Z,34,3
@Shiikaaful,Que lindo el color del traje de la Eve me encantó 😊,2025-11-11T13:10:59Z,17,2
@ojoloco6336,1:02:58 empieza masomenos,2025-11-11T13:09:31Z,0,0
@caprino00snipe,"Todos los candidatos mienten, ocultan información, prometen proyectos sin financiamiento, proponen ideas inviables en el escenario actual, proponen ideas que exceden el tiempo del gobierno por lo tanto, inviable... esto es casi como una muetra de valores simplemente.",2025-11-11T13:08:06Z,25,0
@cloned81,"La política, en general, no me importa demasiado. Siempre voto por la persona que considero más preparada, sin fijarme en su partido ni en si es de derecha o izquierda. Dicho esto, sinceramente no entiendo por qué Jara tiene tantos votantes. Cada vez que la escucho hablar, percibo a una mujer beligerante y resentida, alguien que no presenta muchas ideas propias, pero que sí dedica gran parte de su discurso a atacar las de los demás. ¿Qué pasaría si llegara a ser presidenta? En mi opinión, es objetivamente la candidata menos preparada que he visto en mucho tiempo, y eso me asusta. :(",2025-11-11T13:04:45Z,2,1
@MetroCubico-m3q,Grande Jara!!,2025-11-11T13:02:41Z,2,1
@steeven_36,"Pésimo debate... Los periodistas parece q ya no saben como preguntar las cosas y lo hacen  con una segunda intensión...
Don Artes, me cae bien pero no era para candidato a la presidencia.... Comparto las cosas q dijo aquí, pero no es apto para gobernar un país. Meo, q se aburra de postularse, atacando al resto y pidiendo cifras en un debate donde no te dejan hablar bien de tus propuestas?? Nooo po... La gente ya tubo suficiente tiempo para leer y escuchar las propuestas de cada uno de los candidatos como para ahora en menos de 1 minuto hablar de todas ellas??? Así no es la cosa. Estoy escuchando el debate pero tengo clarito mi candidato!! ✌🏻",2025-11-11T12:59:39Z,1,0
@valentinacarrasco8722,"El más inteligente por lejos fue Parisi… iba por Kast, pero no hay por donde 🙃",2025-11-11T12:59:05Z,10,0
@suhval7962,Por que kast habla con tanta autoridad de las falencias de salud si su familia siempre a tenido acceso a salud privada?,2025-11-11T12:54:40Z,60,5
@suhval7962,"EL LARRY KAST AJJSJS HAY QUE HABLAR CON LA VERDD, PROCEDE A MENTIR JAJSJSJ",2025-11-11T12:51:37Z,126,5
@MagaUriarte,eres un corrupto,2025-11-11T12:51:00Z,0,0
@suhval7962,"Te amo profe artés suena hermoso defender los derechos, obviamente las afp son para las empresas, la personas comunes y corrientes no pueden tocar el ahorro obligatorio y sufren necesidades de toda indole por la desigualdad.",2025-11-11T12:50:31Z,4,5
@danielcarrizocardenas3413,"Qué manera de repartir ignorancia hno !, saquenme de Chile porfa XDDD",2025-11-11T12:50:13Z,5,1
@elmundodeciarita1338,"La jara dice que no hay que encarcelar a alguien que roba un super ocho ajajjaj pero si esos mismos flaites son los delincuentes más grandes a futuro ,los que carterean a los mismos vecinos ,los portonazos los hacen esos mismos pendejos que roban en los super mercados ,de que habla señora jara ,la educación no la cambiaran uds ya que eso viene desde la casa los delincuentes se crían en sus propias casas ,pero ella los quiere tratar con amor y sacar   a los más brigidos de la cárcel a hacer trabajo en las calles 😂que señora Tan aberrante",2025-11-11T12:50:13Z,3,0
@vale8120,"A mi parecer
Parisi: Ordenado 
Jara: solo escusas que no resolverá
Ominami : falso 
Kast : educado y centrado en lo que necesita el país 
Artes: vive en los tiempos cabernicolas
Matthei : una mujer que sigue un solo camino, y que quiere ver recuperar Chile
Kaiser: hombre directo al choque para avanzar y que también sabe lo que necesita el país...
Harold: tierno que ve todo de colores.

Piensen bien antes de votar, debemos reconstruir Chile y volver a ser un País seguro 😎",2025-11-11T12:49:31Z,3,0
@vlamiralexismunozpavlov3059,"Me gusto Este apodo para Kast:
El Kastigador",2025-11-11T12:44:22Z,35,1
@vlamiralexismunozpavlov3059,"Me gusto Este apodo para El MEO:
El Eterno",2025-11-11T12:43:45Z,4,0
@GRPLAYTV,Peaso de viejo Artes te digo donde están los recursos? si no sabias te digo los recursos están en la plata que se roba el gobierno corrupto. Cuando la plata no es robada alcanza.,2025-11-11T12:43:05Z,0,0
@cristianacevedo178,"Jara fue la mejor, y los que digan lo contrario, uno puede dudar si son bots PORQUE HAY EVIDENCIA.",2025-11-11T12:39:12Z,5,0
@cristianacevedo178,me encanta arteeeeeees,2025-11-11T12:37:38Z,0,0
@juanfranciscovelasco816,"El aborto, fue, es y seguirá siendo, un asesinato y quienes defienden esto justifican un delito por otro! No existe peor crimen contra la humanidad, que matar a un ser humano indefenso en el vientre de una mujer.",2025-11-11T12:33:25Z,3,2
